이름,MR_IID,MR제목,받은코멘트수,승인자수,CI결과
ㅇㄹㅇ,871,fix: next  react 취약점 버전 수정,1,0,unknown
ㅇㄹㅇ,870,Feature/sentry,1,1,unknown
ㅇㄹㅇ,865,"Revert ""* feat: Integrate OpenTelemetry support and update environment variables",1,0,unknown
ㅇㄹㅇ,863,fix: dmp 비로그인 시 memberNo null 추가,3,1,unknown
ㅇㄹㅇ,853,fix: 스키마 업데이트,2,1,unknown
ㅇㄹㅇ,852,fix: 헤더 이미지 제거 건,1,1,unknown
ㅇㄹㅇ,851,* test: googleAnalytics.test.ts 파일 삭제,1,0,unknown
ㅇㄹㅇ,850,Feature/remove demension,7,1,unknown
ㅇㄹㅇ,849,* test: googleAnalytics.test.ts 파일 삭제,1,0,unknown
ㅇㄹㅇ,846,feat: 기타 복리후생 노출 조건 추가,6,0,unknown
ㅇㄹㅇ,844,* test: googleAnalytics.test.ts 파일 삭제,1,0,unknown
ㅇㄹㅇ,841,Feature/jk 25478,0,0,unknown
ㅇㄹㅇ,839,Feature/remove shadow dom,3,0,unknown
ㅇㄹㅇ,838,Feature/ga dimension,0,0,unknown
ㅇㄹㅇ,837,Feature/remove shadow dom,0,0,unknown
ㅇㄹㅇ,835,Feature/remove shadow dom,0,0,unknown
ㅇㄹㅇ,833,Feature/remove shadow dom,0,0,unknown
ㅇㄹㅇ,832,Feature/ga dimension,0,0,unknown
ㅇㄹㅇ,830,Feature/remove shadow dom,0,0,unknown
ㅇㄹㅇ,829,Fix/onepick,0,0,unknown
ㅇㄹㅇ,828,Feature/ga dimension,0,0,unknown
ㅇㄹㅇ,822,Feature/remove shadow dom,0,0,unknown
ㅇㄹㅇ,819,Feature/ga dimension,0,0,unknown
ㅇㄹㅇ,816,Feature/fix query params,1,1,unknown
ㅇㄹㅇ,815,"Revert ""modify: local env DISPLAY_API_URL_JOBS""",0,0,unknown
ㅇㄹㅇ,814,Feature/fix sentry filter,0,0,unknown
ㅇㄹㅇ,813,"Revert ""modify: local env DISPLAY_API_URL_JOBS""",0,0,unknown
ㅇㄹㅇ,811,fix: response 값 있을 경우에만 센트리 에러 트레킹,0,0,unknown
ㅇㄹㅇ,804,Feature/fix sentry filter,0,0,unknown
ㅇㄹㅇ,802,remove: 미사용 커스텀 이벤트 삭제,0,0,unknown
ㅇㄹㅇ,790,feat: 변우석 이미지 우측 배너 제거,2,1,unknown
ㅇㄹㅇ,789,Feature/fix banner,0,0,unknown
ㅇㄹㅇ,787,Feature/fix banner,1,1,unknown
ㅇㄹㅇ,784,fix: 센트리 thirdPartyError 필터 추가,0,0,unknown
ㅇㄹㅇ,772,Feature/fix iframe,2,1,unknown
ㅇㄹㅇ,767,feat: 기업컨텐츠 호버 시 밑줄 추가,1,1,unknown
ㅇㄹㅇ,751,fix: css 캐싱 우회 파일명 변경,0,0,unknown
ㅇㄹㅇ,750,remove: 미사용 css 제거,0,0,unknown
ㅇㄹㅇ,744,Feature/fix form,0,0,unknown
ㅇㄹㅇ,740,remove: insertBefore 삭제,0,0,unknown
ㅇㄹㅇ,727,Feature/fix query key,0,0,unknown
ㅇㄹㅇ,718,feat: 헤더 잘못된 인코딩 케이스 감지,0,0,unknown
ㅇㄹㅇ,710,"Revert ""* remove: 미사용 코드 삭제""",0,0,unknown
ㅇㄹㅇ,709,Feature/fix 404,0,0,unknown
ㅇㄹㅇ,708,Feature/fix 404,0,0,unknown
ㅇㄹㅇ,704,fix: 에러처리 404 추가 후 테스트,0,0,unknown
ㅇㄹㅇ,702,Feature/fix throw error,0,0,unknown
ㅇㄹㅇ,701,fix: 코드 api 로그 찍기,0,0,unknown
ㅇㄹㅇ,700,Feature/fix footer,0,0,unknown
ㅇㄹㅇ,699,fix: footer url,0,0,unknown
ㅇㄹㅇ,697,fix: 원픽 공고 chip 컴포넌트 없을 때 마진 삭제,0,0,unknown
ㅇㄹㅇ,692,fix: 스킴리스 처리 추가,0,0,unknown
ㅇㄹㅇ,682,fix: 고용형태 데이터 추가,0,0,unknown
ㅇㄹㅇ,680,fix: 프린트 페이지 케이스 고려하여 parameter 추가,0,0,unknown
ㅇㄹㅇ,679,Test 72330,0,0,unknown
ㅇㄹㅇ,676,Test 72330,0,0,unknown
ㅇㄹㅇ,673,Feature/fix iframe preview,0,0,unknown
ㅇㄹㅇ,672,Feature/fix iframe preview,0,0,unknown
ㅇㄹㅇ,671,fix: 아이프레임 높이 페이지 타입별 구조화,0,0,unknown
ㅇㄹㅇ,668,feat: 아이프레임 부모페이지 미리보기 여부 체크 추가,0,0,unknown
ㅇㄹㅇ,666,fix: 아이프레임 조건별 마진 변경,0,0,unknown
ㅇㄹㅇ,663,Test 72330,0,0,unknown
ㅇㄹㅇ,659,remove: 미사용 api 삭제,0,0,unknown
ㅇㄹㅇ,657,"Revert ""* fix: 테스트 코드 추가""",0,0,unknown
ㅇㄹㅇ,654,fix: 테스트 코드 추가,0,0,unknown
ㅇㄹㅇ,647,remove: 불필요 template type 삭제,0,0,unknown
ㅇㄹㅇ,645,fix: 레이아웃 충돌 수정,0,0,unknown
ㅇㄹㅇ,644,Test 72330,0,0,unknown
ㅇㄹㅇ,639,Feature/fix origin site,0,0,unknown
ㅇㄹㅇ,624,fix: 원픽 css 분기처리,0,0,unknown
ㅇㄹㅇ,621,fix: 기업정보 말줄임 수정,0,0,unknown
ㅇㄹㅇ,619,Feature/fix type error,0,0,unknown
ㅇㄹㅇ,617,feat: matchList optional 추가,0,0,unknown
ㅇㄹㅇ,614,Test 72611,0,0,unknown
ㅇㄹㅇ,612,feat: 기업정보 key 추가,0,0,unknown
ㅇㄹㅇ,608,Test 72470,0,0,unknown
ㅇㄹㅇ,601,fix: 기업정보 디자인 추가 수정,0,0,unknown
ㅇㄹㅇ,599,fix: tab style 수정,0,0,unknown
ㅇㄹㅇ,596,Test 72478,0,0,unknown
ㅇㄹㅇ,594,fix: 디자인 추가 수정 반영,0,0,unknown
ㅇㄹㅇ,591,fix: jobCategoryName 추가,0,0,unknown
ㅇㄹㅇ,588,feat: jds 스타일 아이프레임 내부 리셋 테스트,0,0,unknown
ㅇㄹㅇ,587,feat: JDS 스타일 우선순위 변경 테스트,0,0,unknown
ㅇㄹㅇ,585,fix: print hooks 분리,0,0,unknown
ㅇㄹㅇ,579,"Revert ""* fix: 탭 영역 수정""",0,0,unknown
ㅇㄹㅇ,578,"Revert ""* fix: 탭 영역 수정""",0,0,unknown
ㅇㄹㅇ,576,fix: 탭 영역 수정,0,0,unknown
ㅇㄹㅇ,575,fix: iframe url 오기입 수정,0,0,unknown
ㅇㄹㅇ,573,fix: 알바몬 iframe 높이 조정을 위하여 postmessage 수정,0,0,unknown
ㅇㄹㅇ,570,fix: 디자인 수정사항 반영,0,0,unknown
ㅇㄹㅇ,558,fix: 아이프레임 내부 tag 영역 높이 observer 추가,0,0,unknown
ㅇㄹㅇ,555,remove: 다운로드 blank 창 제거,0,0,unknown
ㅇㄹㅇ,554,fix: 새창이동 링크 추가,0,0,unknown
ㅇㄹㅇ,553,Feature/fix design,0,0,unknown
ㅇㄹㅇ,551,fix: footer 링크 추가,0,0,unknown
ㅇㄹㅇ,550,fix: 지원방법 디자인 수정,0,0,unknown
ㅇㄹㅇ,549,fix: footer 링크 새창이동 추가,0,0,unknown
ㅇㄹㅇ,548,Test 72405,0,0,unknown
ㅇㄹㅇ,547,Test 72405,0,0,unknown
ㅇㄹㅇ,545,fix: company api 404 페이지 우회,0,0,unknown
ㅇㄹㅇ,543,fix: 인쇄 미리보기 버튼 클릭 차단,0,0,unknown
ㅇㄹㅇ,540,Test 72363,0,0,unknown
ㅇㄹㅇ,539,Test 72363,0,0,unknown
ㅇㄹㅇ,528,fix: secDetailRead id로 선택자 수정,0,0,unknown
ㅇㄹㅇ,527,fix: 미리보기 css 수정,0,0,unknown
ㅇㄹㅇ,517,Test 71985,0,0,unknown
ㅇㄹㅇ,515,fix: 아이프레임 미리보기 클레스 명 추가,0,0,unknown
ㅇㄹㅇ,511,fix: typo 말줄임 추가,0,0,unknown
ㅇㄹㅇ,506,Test 72008,0,0,unknown
ㅇㄹㅇ,505,fix: 마감공고시간변경,0,0,unknown
ㅇㄹㅇ,503,Test 72166,0,0,unknown
ㅇㄹㅇ,501,fix: 리패치 시간 변경,0,0,unknown
ㅇㄹㅇ,500,Test 72166,0,0,unknown
ㅇㄹㅇ,489,fix: 코드 api 직무 mapping hook 도입,0,0,unknown
ㅇㄹㅇ,485,fix: 영문+국문 이력서 케이스 추가,0,0,unknown
ㅇㄹㅇ,484,Test 72212,0,0,unknown
ㅇㄹㅇ,482,fix: 인사담당자 툴팁 마진 추가,0,0,unknown
ㅇㄹㅇ,481,fix: 인사담당자 부서 길 경우 처리,0,0,unknown
ㅇㄹㅇ,479,Test 72231,0,0,unknown
ㅇㄹㅇ,474,Test 72231,0,0,unknown
ㅇㄹㅇ,472,feat: 자소서 작성하러 가기 이동 링크 추가,0,0,unknown
ㅇㄹㅇ,471,remove: 자소서 전체 항목 tab 불필요함으로 삭제,0,0,unknown
ㅇㄹㅇ,470,fix: 모의고사 새창이동 로직수정,0,0,unknown
ㅇㄹㅇ,467,fix: 추천 모의고사 ui 틀어짐 해결,0,0,unknown
ㅇㄹㅇ,465,fix: 접수방법 케이스에 applyType 추가,0,0,unknown
ㅇㄹㅇ,459,Test 72192,0,0,unknown
ㅇㄹㅇ,457,fix: 상세요강참고 시 지원양식 미노출 추가,0,0,unknown
ㅇㄹㅇ,456,fix: posting type 대기중일 경우 마감 시간 케이스 추가,0,0,unknown
ㅇㄹㅇ,455,Test 72184,0,0,unknown
ㅇㄹㅇ,454,fix: 관리자 상세요강 참조 여부 추가,0,0,unknown
ㅇㄹㅇ,453,fix: null 값일 때 기업정보 미노출,0,0,unknown
ㅇㄹㅇ,448,fix: 인적성후기 링크 이동 변수 타입 수정,0,0,unknown
ㅇㄹㅇ,447,fix: 직무인터뷰 상세 url 수정,0,0,unknown
ㅇㄹㅇ,446,Test 72170,0,0,unknown
ㅇㄹㅇ,445,Test 72170,0,0,unknown
ㅇㄹㅇ,444,fix: 직무인터뷰 4개 까지만 노출되도록 수정,0,0,unknown
ㅇㄹㅇ,443,Test 72158,0,0,unknown
ㅇㄹㅇ,439,remove: 불필요 테스트 코드 삭제,0,0,unknown
ㅇㄹㅇ,437,fix: 테스트코드 - 부모 높이 변경 테스트,0,0,unknown
ㅇㄹㅇ,432,fix: 디버깅 로그 추가,0,0,unknown
ㅇㄹㅇ,431,remove: 불필요 코드 삭제,0,0,unknown
ㅇㄹㅇ,430,fix: 아이프레임 디버깅 코드 추가,0,0,unknown
ㅇㄹㅇ,426,Test 72038,0,0,unknown
ㅇㄹㅇ,424,fix: 기업정보 스키마 업데이트,0,0,unknown
ㅇㄹㅇ,422,fix: 유틸함수 useReceptionDomArray 훅으로 변경,0,0,unknown
ㅇㄹㅇ,420,fix: a 태그 button 변경,0,0,unknown
ㅇㄹㅇ,419,fix: 잡코리아 즉시지원 케이스 추가 - 이메일 지원,0,0,unknown
ㅇㄹㅇ,412,fix: 로그인 새창이동 삭제 및 auth 모달 노출,0,0,unknown
ㅇㄹㅇ,405,remove: 인사담당자 아이콘 클릭 시 불필요 링크이동 삭제,0,0,unknown
ㅇㄹㅇ,402,Test 72069,0,0,unknown
ㅇㄹㅇ,400,fix: 접수방법 쉼표 수정,0,0,unknown
ㅇㄹㅇ,399,fix: 파일 다운로드 형식 공통화,0,0,unknown
ㅇㄹㅇ,381,fix: 스키마 업데이트 건 전체 반영,0,0,unknown
ㅇㄹㅇ,374,feat: 나인하이어 배너 추가,0,0,unknown
ㅇㄹㅇ,367,Test 72036,0,0,unknown
ㅇㄹㅇ,366,fix: 직원수 오타 수정,0,0,unknown
ㅇㄹㅇ,353,fix: iframe bg color 추가,0,0,unknown
ㅇㄹㅇ,351,fix: fix type errors,0,0,unknown
ㅇㄹㅇ,349,Test 71985,0,0,unknown
ㅇㄹㅇ,333,fix: 마감 일자 시간까지 표현,0,0,unknown
ㅇㄹㅇ,315,feat: 파일 확장자 추가,0,0,unknown
ㅇㄹㅇ,313,fix: fix type error,0,0,unknown
ㅇㄹㅇ,311,Feature/ticker,0,0,unknown
ㅇㄹㅇ,305,Feature/params,0,0,unknown
ㅇㄹㅇ,304,fix: add optional 처리,0,0,unknown
ㅇㄹㅇ,301,Feature/url,0,0,unknown
ㅇㄹㅇ,298,fix: 빌드 에러 수정,0,0,unknown
ㅇㄹㅇ,294,Feature/iframe,0,0,unknown
ㅇㄹㅇ,291,Feature/contents,0,0,unknown
ㅇㄹㅇ,287,fix: next  api path 환경변수 설정,0,0,unknown
ㅇㄹㅇ,283,fix: type error,0,0,unknown
ㅇㄹㅇ,281,feat: 기업정보 더보기 조건추가,0,0,unknown
ㅇㄹㅇ,280,Feature/map,0,0,unknown
ㅇㄹㅇ,279,Feature/map,0,0,unknown
ㅇㄹㅇ,278,Feature/iframe,0,0,unknown
ㅇㄹㅇ,274,Feature/iframe,0,0,unknown
ㅇㄹㅇ,268,Feature/iframe,0,0,unknown
ㅇㄹㅇ,262,Feature/iframe,0,0,unknown
ㅇㄹㅇ,261,Feature/iframe,0,0,unknown
ㅇㄹㅇ,260,Feature/iframe,0,0,unknown
ㅇㄹㅇ,254,Feature/cover letter,0,0,unknown
ㅇㄹㅇ,253,Feature/notice,0,0,unknown
ㅇㄹㅇ,228,fix: job-hub로 안 들어오는 케이스 수정,0,0,unknown
ㅇㄹㅇ,227,fix: stg에러 발생으로 임시 하드코딩 처리,0,0,unknown
ㅇㄹㅇ,226,Feature/corp info,0,0,unknown
ㅇㄹㅇ,223,fix: giNo type error 수정,0,0,unknown
ㅇㄹㅇ,219,Feature/timer,0,0,unknown
ㅇㄹㅇ,217,Feature/footer,0,0,unknown
ㅇㄹㅇ,211,fix: 폴더명 수정,0,0,unknown
ㅇㄹㅇ,188,remove: gitignore 파일에서 css 제거,0,0,unknown
ㅇㄹㅇ,186,feat: fix replace-img-url 스크립트 수정,0,0,unknown
ㅇㄹㅇ,184,remove: 오타 삭제,0,0,unknown
ㅇㄹㅇ,183,fix: build error 스크립트 수정,0,0,unknown
ㅇㄹㅇ,178,Feature/iframe,0,0,unknown
ㅇㄹㅇ,177,Feature/iframe,0,0,unknown
ㅇㄹㅇ,176,Feature/fix folder,0,0,unknown
ㅇㄹㅇ,174,remove: remove legacy - 폴더명 대소문자 변경,0,0,unknown
ㅇㄹㅇ,173,Feature/company info,0,0,unknown
ㅇㄹㅇ,169,fix: 취업 전략 데이터 없을 때 분기처리,0,0,unknown
ㅇㄹㅇ,168,Feature/strategy,0,0,unknown
ㅇㄹㅇ,167,Feature/timer,0,0,unknown
ㅇㄹㅇ,155,feat: fix env script to excute it at postbuild,0,0,unknown
ㅇㄹㅇ,153,fix: fix iframe auto height,0,0,unknown
ㅇㄹㅇ,150,feat: add image env and env setting script,0,0,unknown
ㅇㄹㅇ,145,feat: add jobko-html viewer css,0,0,unknown
ㅇㄹㅇ,142,Feature/env,0,0,unknown
ㅇㄹㅇ,133,remove: remove legacy props in htmlViewer,0,0,unknown
ㅇㄹㅇ,126,Feature/one pick,0,0,unknown
ㅇㄹㅇ,124,Feature/code api,0,0,unknown
ㅇㄹㅇ,118,feat: 실제 공고 번호에 따른 원픽 공고 여부 분기처리,0,0,unknown
ㅇㄹㅇ,115,fix: fix clientEnv to baseUrl,0,0,unknown
ㅇㄹㅇ,113,fix: replace the unused asset to css-style,0,0,unknown
ㅇㄹㅇ,112,Feature/iframe,0,0,unknown
ㅇㄹㅇ,102,fix: add cookie in prefetch header,0,0,unknown
ㅇㄹㅇ,98,remove: remove unused gitlab-ci file for untracking sorna-qube errors,0,0,unknown
ㅇㄹㅇ,95,Feature/toast,1,0,unknown
ㅇㄹㅇ,81,Feature/toast,1,0,unknown
ㅇㄹㅇ,79,feat: add footer,1,0,unknown
ㅇㄹㅇ,76,Feature/apply strategy,1,0,unknown
ㅇㄹㅇ,71,refactor: fix file dir,1,0,unknown
ㅇㄹㅇ,70,fix: remove comments in pre-commit,1,0,unknown
ㅇㄹㅇ,69,* feat: AI추천공고 리스트 추가,4,0,unknown
ㅇㄹㅇ,65,* feat: AI추천공고 리스트 추가,1,0,unknown
ㅇㄹㅇ,63,feat: Husky Git Hook 설정 추가,1,0,unknown
ㅇㄹㅇ,59,Feature/apply methods,1,0,unknown
ㅇㄹㅇ,54,Feature/corp info img,1,0,unknown
ㅇㄹㅇ,53,fix: apply the FSD structure,1,0,unknown
ㅇㄹㅇ,52,Feature/corp info,1,0,unknown
ㅇㄹㅇ,48,Feature/content img,1,0,unknown
ㅇㄹㅇ,43,Feature/content img,1,0,unknown
ㅇㄹㅇ,42,Feature/content img,1,0,unknown
ㅇㄹㅇ,41,Feature/content img,1,0,unknown
ㅇㄹㅇ,39,Feature/content img,1,0,unknown
ㅇㄹㅇ,36,Feature/content img,1,0,unknown
ㅇㄹㅇ,35,Feature/content img,1,0,unknown
ㅇㄹㅇ,34,Feature/content img,1,0,unknown
ㅇㄹㅇ,26,Feature/component tabs,1,0,unknown
ㅇㄹㅇ,24,Feature/code api,1,0,unknown
ㅇㄹㅇ,23,Feature/contents,1,0,unknown
ㅇㄹㅇ,16,Feature/layout,1,0,unknown
ㅇㄹㅇ,14,feat: Add layout components - footer  sidebar,1,0,unknown
ㅇㄹㅇ,12,feat: modify ga file's folder location,1,0,unknown
ㅇㄹㅇ,10,Feature/ga settings,1,0,unknown
ㅇㄹㅇ,8,Feature/ga settings,1,0,unknown
ㅊㅁㄱ,855,Modify/skills field,2,0,unknown
ㅊㅁㄱ,854,modify: Qualification skills field,3,0,unknown
ㅊㅁㄱ,781,modify: 마감된 공고인 경우 AI추천인재리스트 prefetch 하지 않기,0,1,unknown
ㅊㅁㄱ,779,Fix/subway,0,0,unknown
ㅊㅁㄱ,778,modify: groupByStationName,0,0,unknown
ㅊㅁㄱ,775,modify: NearbySubwayField 거리 기준 그룹화에서 지하철역 이름 기준 그룹화로 수정,1,0,unknown
ㅊㅁㄱ,773,modify: AI추천공고리스트 api 호출 조건 추가,1,1,unknown
ㅊㅁㄱ,747,modify: server.mjs에 URI malformed 검사 미들웨어 추가,0,0,unknown
ㅊㅁㄱ,745,modify: 지원자 현황 통계 router.push 삭제,0,0,unknown
ㅊㅁㄱ,741,fix: useApplicantStatistics applicantStatisticDisplayStatus,0,0,unknown
ㅊㅁㄱ,736,fix: search push to href,0,0,unknown
ㅊㅁㄱ,732,modify: decodeURIComponent를 decodeURIComponentSafe 로 변경,0,0,unknown
ㅊㅁㄱ,722,Fix/ga,0,0,unknown
ㅊㅁㄱ,721,modify: ga logics,0,0,unknown
ㅊㅁㄱ,720,fix: braze 로직 변경,0,0,unknown
ㅊㅁㄱ,717,modify: ga  braze,0,0,unknown
ㅊㅁㄱ,716,modify: currentUrl decodeURIComponent 추가,0,0,unknown
ㅊㅁㄱ,706,modify: card styles,0,0,unknown
ㅊㅁㄱ,703,Fix/ga,0,0,unknown
ㅊㅁㄱ,698,modify: redDot 노출 기간,0,0,unknown
ㅊㅁㄱ,683,modify: header version update,0,0,unknown
ㅊㅁㄱ,677,modify: redDot 오늘까지만 노출,0,0,unknown
ㅊㅁㄱ,674,modify: header red dot 추가,0,0,unknown
ㅊㅁㄱ,670,Feature/error,0,0,unknown
ㅊㅁㄱ,669,modify: Error page,0,0,unknown
ㅊㅁㄱ,653,modify: 기업과 적합도 체크 노출 조건,0,0,unknown
ㅊㅁㄱ,651,modify: 전문채용관 ga 추가,0,0,unknown
ㅊㅁㄱ,650,modify: header qa issues,0,0,unknown
ㅊㅁㄱ,643,modify: layout,0,0,unknown
ㅊㅁㄱ,642,modify: ga,0,0,unknown
ㅊㅁㄱ,637,modify: header version update,0,0,unknown
ㅊㅁㄱ,636,modify: 메인메뉴  서비스 target,0,0,unknown
ㅊㅁㄱ,635,modify: prefetch  invalidate,0,0,unknown
ㅊㅁㄱ,634,Feature/mobile redirect,0,0,unknown
ㅊㅁㄱ,630,Feature/mobile redirect,0,0,unknown
ㅊㅁㄱ,629,Feature/mobile redirect,0,0,unknown
ㅊㅁㄱ,628,modify: handleMiddleware 디버깅 헤더 추가,0,0,unknown
ㅊㅁㄱ,627,Feature/redirect mobile,0,0,unknown
ㅊㅁㄱ,626,Feature/redirect mobile,0,0,unknown
ㅊㅁㄱ,625,modify: 미들웨어 삭제  server.mjs에 모바일 리다이렉트 코드 추가,0,0,unknown
ㅊㅁㄱ,622,modify: useApply  applyImmediate,0,0,unknown
ㅊㅁㄱ,613,modify: dmp  즉시지원 쿼리스트링 [TEST-72592],0,0,unknown
ㅊㅁㄱ,611,modify: 헤더 버전 업데이트,0,0,unknown
ㅊㅁㄱ,605,modify: 추천 공고 썸네일 딤드,0,0,unknown
ㅊㅁㄱ,589,modify: useStickyState,0,0,unknown
ㅊㅁㄱ,574,modify: prefetchJobDetailQuery,0,0,unknown
ㅊㅁㄱ,571,modify: jobs api request params 수정,0,0,unknown
ㅊㅁㄱ,568,feat: 모바일 감지용 미들웨어 추가,0,0,unknown
ㅊㅁㄱ,566,modify: ssr ua 추가  기타 이슈,0,0,unknown
ㅊㅁㄱ,560,modify: getV1JobsId request params,0,0,unknown
ㅊㅁㄱ,556,fix: 툴팁 이슈 [TEST-72117] [TEST-72411],0,0,unknown
ㅊㅁㄱ,546,modify: mict 결과 확인 팝업 닫기 시 페이지 새로고침 됨 [TEST-72417],0,0,unknown
ㅊㅁㄱ,544,modify: ga  스마트핏 이슈,0,0,unknown
ㅊㅁㄱ,542,modify: ga issues,0,0,unknown
ㅊㅁㄱ,541,Feature/smart fit,0,0,unknown
ㅊㅁㄱ,538,modify: 스마트핏 이슈들,0,0,unknown
ㅊㅁㄱ,537,feat: ensureJobsQuery 에 쿠키 추가,0,0,unknown
ㅊㅁㄱ,531,Fix/test 72363,0,0,unknown
ㅊㅁㄱ,530,fix: 공고뷰 > 홈페이지지원 선택시 홈페이지지원 클릭수 누적 안 됨 [TEST-72363],0,0,unknown
ㅊㅁㄱ,529,modify: 디자인 이슈 수정,0,0,unknown
ㅊㅁㄱ,526,Feature/meta,0,0,unknown
ㅊㅁㄱ,522,fix: 스마트핏 리스트 > 로고 노출 상이 건 [TEST-72308],0,0,unknown
ㅊㅁㄱ,512,Feature/braze,0,0,unknown
ㅊㅁㄱ,507,Fix/smart fit,0,0,unknown
ㅊㅁㄱ,497,fix: 합격축하금 변경사항 동기화 [TEST-72275],0,0,unknown
ㅊㅁㄱ,495,Feature/ga,0,0,unknown
ㅊㅁㄱ,494,modify: ga,0,0,unknown
ㅊㅁㄱ,490,modify: 디자인 이슈 수정 [TEST-72150],0,0,unknown
ㅊㅁㄱ,469,fix: 실근무기업 노출 조건 [TEST-72195],0,0,unknown
ㅊㅁㄱ,463,fix: smart-fit issues,0,0,unknown
ㅊㅁㄱ,449,modify: 일반공고 > 지원자 현황 통계 노출 상이 건 [TEST-72017],0,0,unknown
ㅊㅁㄱ,436,modify: AI추천 리스트 > 모든 공고 [즉시지원] 클릭시 > 현재 공고뷰의 입사지원레이어로 발생 됨 [TEST-72138],0,0,unknown
ㅊㅁㄱ,435,modify: 공고뷰(기본우대 1개이상&외국어 1개만) > 지원자격 > 우대조건 > 외국어 > 점수 비노출 됨 [TEST-72125],0,0,unknown
ㅊㅁㄱ,434,modify: 공고뷰(우대조건-직적추가만 등록) > 지원자격 > 우대조건 비노출 됨 [TEST-72124],0,0,unknown
ㅊㅁㄱ,433,modify: getWorkWeekTypeText [TEST-72114],0,0,unknown
ㅊㅁㄱ,418,modify: 공고뷰(근무요일-격주/격일/협의가능) > 모집요강 > 근무시간 비노출 됨 [TEST-72096],0,0,unknown
ㅊㅁㄱ,417,modify: 공고뷰(기업회원) > 궁금해요 버튼 > 취업톡톡 클릭 시 기업회원 홈으로 이동됨 [TEST-72099],0,0,unknown
ㅊㅁㄱ,416,fix: 공고뷰(해외근무지) > 모집요강 > 근무지주소 '지도보기>'버튼 노출 됨 [TEST-72100],0,0,unknown
ㅊㅁㄱ,415,modify: AI추천 리스트 > 타이틀 영역 노출 상이 [TEST-72107],0,0,unknown
ㅊㅁㄱ,414,Fix/error,0,0,unknown
ㅊㅁㄱ,413,modify: Sidebar  RelatedTags 주석 for test,0,0,unknown
ㅊㅁㄱ,411,Fix/error,0,0,unknown
ㅊㅁㄱ,410,Fix/error,0,0,unknown
ㅊㅁㄱ,409,Fix/error,0,0,unknown
ㅊㅁㄱ,407,Fix/error,0,0,unknown
ㅊㅁㄱ,406,modify: provider  global-error,0,0,unknown
ㅊㅁㄱ,404,modify: 합격축하금 공고 링크  스마트핏 리스트 노출 조건  provider,0,0,unknown
ㅊㅁㄱ,403,modify: AppProvider for debugging,0,0,unknown
ㅊㅁㄱ,397,modify: AppProvider ErrorBoundary,0,0,unknown
ㅊㅁㄱ,395,modify: error.tsx 삭제 global-error.tsx 수정 provider.tsx 수정,0,0,unknown
ㅊㅁㄱ,394,"Revert ""modify: server component to client component""",0,0,unknown
ㅊㅁㄱ,393,Fix/ip,0,0,unknown
ㅊㅁㄱ,392,Fix/ip,0,0,unknown
ㅊㅁㄱ,391,modify: ensureJobsQuery result null,0,0,unknown
ㅊㅁㄱ,390,Fix/ip,0,0,unknown
ㅊㅁㄱ,389,modify: smart-fit api slot,0,0,unknown
ㅊㅁㄱ,388,Fix/ip,0,0,unknown
ㅊㅁㄱ,387,modify: formatRequestHeaders,0,0,unknown
ㅊㅁㄱ,386,modify: GoogleAnalytics,0,0,unknown
ㅊㅁㄱ,385,Fix/ip,0,0,unknown
ㅊㅁㄱ,384,Fix/ip,0,0,unknown
ㅊㅁㄱ,383,modify: ensureJobsQuery,0,0,unknown
ㅊㅁㄱ,382,modify: onepick list title [TEST-72047],0,0,unknown
ㅊㅁㄱ,376,Feature/ip test,0,0,unknown
ㅊㅁㄱ,373,modify: ip-test codes,0,0,unknown
ㅊㅁㄱ,372,Feature/ip test,0,0,unknown
ㅊㅁㄱ,370,modify: ip-test 추가,0,0,unknown
ㅊㅁㄱ,359,modify: 이미지 objectFit,0,0,unknown
ㅊㅁㄱ,357,fix: mict 검사 완료 후 새로고침 안됨  위탁 텍스트 변경 [TEST-72021][TEST-72009],0,0,unknown
ㅊㅁㄱ,345,modify: ensureJobsQuery,0,0,unknown
ㅊㅁㄱ,344,fix: 지원자 현황 통계 노출 조건,0,0,unknown
ㅊㅁㄱ,343,Fix/corp fitness,0,0,unknown
ㅊㅁㄱ,335,fix: 모집요강 admin 입력정보 노출 안됨 [TEST-72006],0,0,unknown
ㅊㅁㄱ,332,modify: ensureJobsQuery header [TEST-71983],0,0,unknown
ㅊㅁㄱ,330,modify: ensureJobsQuery [TEST-71983],0,0,unknown
ㅊㅁㄱ,328,modify: ensureJobsQuery [TEST-71983],0,0,unknown
ㅊㅁㄱ,327,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,326,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,325,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,324,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,323,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,322,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,321,Fix/test 71983,0,0,unknown
ㅊㅁㄱ,320,modify: notFound 주석 처리,0,0,unknown
ㅊㅁㄱ,319,fix: notFound 주석 처리,0,0,unknown
ㅊㅁㄱ,312,modify: update version of JAMS (toast),0,0,unknown
ㅊㅁㄱ,309,modify: ga dimension,0,0,unknown
ㅊㅁㄱ,306,modify: AI추천인재 모달 저장된 제안 내용 선택 수정,0,0,unknown
ㅊㅁㄱ,302,modify: toast JAMS 사용,0,0,unknown
