해시,작성자,메시지,날짜,변경라인,파일수,파일핵심도,변경고유율,변경유형,메시지시그널,영향범위,가치점수,등급
4287f9cee2b7,ㅂㅅㅎ,기업회원 설정 API 연동 및 지원자 목록 개선,2025-11-27,1113,18,0.7,0.284,0.4,0.6,0.4,50,B
42f37003f03b,ㅊㅁㄱ,fix: type errors,2025-11-26,16,2,0.3,1.0,0.3,0.9,0.5,55,B
e9b0126b4ee8,ㅊㅁㄱ,modify: InputRequiredJobSkills  InputHardSkills,2025-11-26,499,15,0.7,0.887,0.4,0.4,0.4,59,B
15e316276bcb,ㄱㅅㅁ,docs: MR 작성 가이드 및 GitLab MCP 자동화 설정 추가,2025-11-26,459,3,0.3,0.857,0.3,0.3,0.8,46,B
a649911415da,ㅊㅁㄱ,modify: validations  schema,2025-11-26,2351,57,0.7,0.341,0.4,0.4,0.4,48,B
93a010926d4c,ㅂㅅㅎ,modify: 스키마 업데이트 후 추가된 필드 반영,2025-11-26,882,11,0.7,0.317,0.4,0.7,0.4,52,B
78f4cff3a146,ㄱㅅㅁ,워크스페이스 초대 시 inviteeRoleType 제거 및 불필요한 권한 로직 정리,2025-11-26,1107,27,0.7,0.433,0.4,0.15,0.4,46,B
456768cf6b5d,ㄱㅅㅁ,roleType 제거 및 memberType 전환,2025-11-26,4850,57,0.7,0.563,0.4,0.15,0.4,49,B
3a923710b303,ㅂㅅㅎ,fix: 타입 에러 수정,2025-11-25,6,1,0.7,1.0,0.3,0.9,0.7,69,A
8fd77574b293,ㅊㅁㄱ,form validation 수정,2025-11-25,3040,51,0.7,0.7,0.4,0.8,0.4,61,A
82807cf52cf9,ㅂㅅㅎ,지원자관리 목록 정렬/무한 스크롤,2025-11-25,2888,30,0.7,0.615,0.5,0.4,0.4,56,B
0d997a15eeb5,ㄱㄱㅇ,modify: 지원자 상세 리스트  면접일정 디자인 수정  차단내역 리스트 수정,2025-11-24,776,20,0.7,0.764,0.5,0.8,0.4,65,A
e6fffe9ae3f5,ㅂㄴㄹ,기업 정보 페이지 UI 추가,2025-11-24,15827,90,0.7,0.366,0.4,0.7,0.4,53,B
c99696f29e1b,ㄱㅅㅁ,리액트  넥스트 취약점 버전 수정,2025-12-08,1758,2,0.3,0.21,0.3,0.8,0.8,41,B
04efd7de6793,ㄱㅅㅁ,modify: 인증 api 환경변수,2025-11-25,2,1,0.3,1.0,0.3,0.4,0.5,48,B
7b8be7a490bd,ㄱㅅㅁ,워크스페이스 생성 에러 처리 개선 및 문서화,2025-11-24,934,3,0.3,0.56,0.5,0.6,0.8,50,B
0f0f9b43c13f,ㄱㅅㅁ,워크스페이스 권한 체크 로직 개선 및 초대 수락 시 인증 정보 갱신,2025-11-24,74,3,0.3,1.0,0.6,0.6,0.8,61,A
24bed2183f81,ㄱㅅㅁ,워크스페이스 역할 라벨 및 생성 완료 경로 수정,2025-11-24,9,2,0.3,1.0,0.8,0.8,0.5,66,A
53b343c381d9,ㅊㅁㄱ,Refactor job posting form: Update input fields for age  application period ...,2025-11-21,1460,43,0.7,0.952,0.4,0.5,0.4,62,A
41c6d24d8a0b,ㄱㅅㅁ,"멤버 관리 > 초대 중 권한 ""멤버""로 고정",2025-11-21,6,1,0.3,1.0,0.3,0.4,0.7,50,B
36c7a65e46c3,ㄱㅅㅁ,워크스페이스 외부 접속 시 노출할 에러 페이지,2025-11-21,128,1,0.4,0.872,0.3,0.4,0.9,52,B
327e7f7be22f,ㄱㅅㅁ,applicants/ui/detail 경로를 Detail로 변경,2025-11-21,9534,144,0.7,0.443,0.2,0.4,0.4,45,B
11c401427621,ㄱㅅㅁ,멤버 권한 관리 기능 제거 및 내계정관리 멤버 뱃지 노출,2025-11-21,939,5,0.3,0.771,0.4,0.15,0.6,43,B
4451d70b1aeb,ㄱㄱㅇ,modify: 채용단계  열람  합격/불합격/취소 api,2025-11-21,1343,46,0.7,0.766,0.5,0.4,0.4,59,B
46744cae3495,ㄱㅅㅁ,"워크스페이스 생성 및 초대 수락 시 ""광고성 정보 수신 동의"" 처리 개선",2025-11-21,771,6,0.3,0.252,0.4,0.6,0.5,38,C
e7ced8c7fd11,ㅂㅅㅎ,지원자 관리 데이터 타입 수정 및 린트  타입 에러 수정,2025-11-21,1080,36,0.7,0.733,0.5,0.8,0.4,64,A
2703de081cc8,ㅊㅁㄱ,공고등록 폼 수정,2025-11-20,8109,106,0.7,0.374,0.4,0.8,0.4,54,B
4ccd7c8dec84,ㄱㅅㅁ,modify: 오타 수정,2025-11-20,2,1,0.3,1.0,0.9,0.8,0.5,68,A
c34642e4070a,ㄱㅅㅁ,modify: 정렬 리스트 키 변경,2025-11-20,4,2,0.7,1.0,0.9,0.4,0.5,75,A
d1db544aa85e,ㄱㅅㅁ,QA 1120 수정사항 반영,2025-11-20,2915,35,0.7,0.623,0.4,0.8,0.4,59,B
257cadd33d0c,ㅂㅅㅎ,지원자 관리 액션바 API 연동,2025-11-20,1024,18,0.7,0.657,0.5,0.4,0.4,57,B
49cc0d98f7ce,ㄱㅅㅁ,워크스페이스 멤버 리스트에서 현재 사용자 최상위 정렬 기능 추가,2025-11-20,16,1,0.3,1.0,0.8,0.7,0.9,68,A
a8c59e39cdfa,ㅂㅅㅎ,feat: 지원자 단계 이동(단일/벌크) api 연동,2025-11-20,532,14,0.7,0.74,0.5,0.8,0.4,64,A
bb813bd55235,ㄱㅅㅁ,modify: eslint error,2025-11-19,6,3,0.7,1.0,0.3,0.4,0.5,60,A
99a2bad3672b,ㄱㅅㅁ,TEST 74404 - 워크스페이스 초대 및 생성 시 약관 동의 로직 개선,2025-11-19,2161,11,0.3,0.51,0.4,0.6,0.4,42,B
f4b76e3ed597,ㅂㅅㅎ,지원자 목록 API 연동,2025-11-19,1314,16,0.7,0.643,0.5,0.4,0.4,56,B
62b540c36184,ㅂㅅㅎ,채용 단계 CRUD API 연동,2025-11-19,2540,30,0.7,0.588,0.4,0.4,0.4,53,B
a2e835ee9228,ㄱㅅㅁ,QA 이슈 수정 - 약관 관리 및 유사 워크스페이스 기능 개선,2025-11-19,1739,9,0.7,0.379,0.5,0.8,0.5,58,B
78b948b703b0,ㄱㅅㅁ,QA 1118 이슈 수정 및 워크스페이스 멤버 관리 개선,2025-11-18,132,8,0.7,1.0,0.6,0.8,0.5,73,A
7905099b66e1,ㄱㅅㅁ,TEST-74404 개인정보수집 및 이용 동의에도 'DISAGREED' 값 반영,2025-11-18,58,1,0.3,0.92,0.8,0.7,0.9,67,A
8b654a5442a4,ㄱㅅㅁ,워크스페이스 로고 업로드 기능 구현,2025-11-18,5835,24,0.7,0.437,0.5,0.7,0.4,57,B
523ded0eadd9,ㅂㅅㅎ,modify: 지원자 카드 개선,2025-11-17,552,5,0.3,0.935,0.4,0.6,0.6,53,B
12b808b34d9c,ㅂㅅㅎ,지원자 목록 액션바 메뉴 구현,2025-11-17,1719,31,0.7,0.571,0.4,0.7,0.4,57,B
ae58c6ebc0f5,ㄱㅅㅁ,워크스페이스 생성 및 세션 관리 개선,2025-11-17,477,16,0.7,0.865,0.5,0.6,0.4,64,A
68f74950ebb9,ㅊㅁㄱ,modify: FormAside  BZWLabel,2025-11-17,1035,25,0.3,0.796,0.4,0.4,0.4,45,B
62ecb348e3c6,ㅂㄴㄹ,채용공고 권한관리 기능을 추가,2025-11-17,1180,18,0.7,0.699,0.4,0.7,0.4,59,B
8b57f17cb652,ㄱㄱㅇ,Feature/block delete,2025-11-17,83,5,0.7,0.79,0.6,0.8,0.6,70,A
19e214845676,ㄱㄱㅇ,modify: calendar display api  필터 적용,2025-11-17,4408,24,0.7,0.538,0.5,0.4,0.4,54,B
45ee82970938,ㄱㅅㅁ,약관 동의 API 및 UI 개선,2025-11-16,605,14,0.7,0.53,0.4,0.6,0.4,55,B
6dec0b6816f4,ㄱㅅㅁ,SonarQube TODO 규칙 제외 및 멤버 초대 경로 수정,2025-11-13,8,2,0.3,1.0,0.3,0.8,0.5,54,B
8acca0adb8b1,ㅊㅁㄱ,fix: type errors,2025-11-13,2,1,0.3,0.3,0.15,0.9,0.5,37,C
43baec079548,ㅊㅁㄱ,공고등록폼 수정,2025-11-13,484,16,0.7,0.826,0.5,0.8,0.4,66,A
49f2e354e2eb,ㅂㄴㄹ,Fix/typeerror,2025-11-13,2,1,0.3,0.3,0.3,0.9,0.5,41,B
ec5d1885013b,ㅂㄴㄹ,Feature/prompt,2025-11-13,679,20,0.3,0.547,0.5,0.8,0.4,48,B
c09876552334,ㅂㅅㅎ,지원자 목록 액션바 메뉴 구현,2025-11-13,960,18,0.3,0.906,0.5,0.7,0.4,54,B
d93e05b84f0a,ㄱㅅㅁ,Fix/qa 1112 워크스페이스 생성 폼 validation 개선,2025-11-12,227,12,0.7,0.867,0.6,0.9,0.4,71,A
0b1c2d4785fc,ㅊㅁㄱ,공고등록 폼 수정,2025-11-12,1688,31,0.7,0.687,0.5,0.8,0.4,63,A
4613b6f1b612,ㅂㄴㄹ,Feature/recruitcard,2025-11-12,905,20,0.3,0.689,0.5,0.8,0.4,51,B
0b2b2a6e4c2e,ㅊㅁㄱ,공고등록 폼 수정,2025-11-12,1399,32,0.7,0.756,0.5,0.8,0.4,65,A
d8a64488c244,ㅂㅅㅎ,Feature/applicant layout,2025-11-11,711,10,0.7,0.52,0.4,0.8,0.4,57,B
7cd994c11339,ㄱㅅㅁ,Beta 도메인 제거 및 리다이렉션 로직 개선,2025-11-11,435,11,0.7,0.416,0.4,0.45,0.4,50,B
464b0ed68613,ㄱㄱㅇ,modify: calendar detail,2025-11-11,5434,33,0.3,0.546,0.5,0.4,0.4,42,B
ae6b18e2208f,ㅊㅁㄱ,zod 추가,2025-11-10,1267,25,0.7,0.757,0.4,0.7,0.4,61,A
0b64be2bc641,ㄱㅅㅁ,modify: fix eslint 및 type error,2025-11-10,214,7,0.3,0.249,0.3,0.8,0.5,38,C
89412a0f7421,ㄱㅅㅁ,modify: eslint error,2025-11-10,2,1,0.3,1.0,0.1,0.4,0.5,43,B
6dbe49cefe8b,ㅊㅁㄱ,modify: 공고등록 api 연동,2025-11-10,1228,24,0.7,0.978,0.4,0.4,0.4,61,A
8d52bb5f20ff,ㅂㄴㄹ,feat: 공고 관리 페이지 개발,2025-11-10,1293,18,0.7,0.533,0.4,0.8,0.4,58,B
5076a31c89a0,ㅂㅅㅎ,지원자 목록 - 테이블/칸반 뷰 개선,2025-11-10,1698,33,0.4,0.584,0.5,0.6,0.4,49,B
5c8df1542834,ㄱㅅㅁ,QA 이슈 수정 (11/10),2025-11-10,99,9,0.7,0.887,0.6,0.8,0.5,71,A
9bafab189ece,ㄱㅅㅁ,약관 동의 관리 테이블 font size 조정,2025-11-09,12,1,0.7,0.2,0.3,0.4,0.9,48,B
86a73adb5f13,ㄱㅅㅁ,워크스페이스 멤버 관리 UI 디자인 개선,2025-11-09,47,12,0.7,1.0,0.3,0.6,0.2,60,A
e052df4da06f,ㄱㅅㅁ,약관 동의 toast 메시지 UX 개선 및 공통화,2025-11-07,157,8,0.7,0.759,0.5,0.6,0.5,63,A
5de699a3b03c,ㄱㅅㅁ,워크스페이스 역할 변경에 따른 마이그레이션 (workspaceRoleType → workspaceMemberType),2025-11-07,871,31,0.7,0.781,0.4,0.4,0.4,57,B
85ffb8d9af54,ㅊㅁㄱ,카카오맵 추가  스텝 사이드바 수정,2025-11-07,329,23,0.7,1.0,0.4,0.8,0.4,67,A
51999960ded5,ㅂㅅㅎ,feat: 지원자 목록 UI,2025-11-07,6155,83,0.7,0.519,0.4,0.8,0.4,57,B
79fd6d10e6f0,ㅊㅁㄱ,공고등록 폼 작업,2025-11-07,4913,104,0.7,0.415,0.4,0.4,0.4,49,B
5571671a0f3a,ㄱㅅㅁ,modify: sentry 버전 에러 수정,2025-11-07,636,4,0.3,0.49,0.3,0.8,0.6,44,B
ddf5c5ac5522,ㅂㄴㄹ,Feature/editor,2025-11-07,3361,23,0.7,0.387,0.4,0.8,0.4,55,B
e15821c08d47,ㄱㄱㅇ,modify: calendar생성  면접일정 팝오버 리팩토링,2025-11-07,1294,24,0.7,0.68,0.4,0.4,0.4,55,B
1b1c13507eba,ㅂㅅㅎ,modify: BZWToast 컴포넌트 수정 및 code 커러리지 보완,2025-11-06,183,4,0.3,1.0,0.5,0.8,0.6,60,A
b194ed93950c,ㄱㅅㅁ,약관 동의 UI 개선 및 토스트 기능 강화,2025-11-06,1086,16,0.8,0.675,0.5,0.6,0.4,63,A
a3217867e540,ㅂㄴㄹ,fix: error,2025-11-06,4,1,0.3,1.0,0.3,0.9,0.7,57,B
a6432cdd55f8,ㅂㄴㄹ,Feature/filerecruit,2025-11-06,3842,22,0.7,0.607,0.5,0.8,0.4,62,A
b5ceac7bca4d,ㅊㅁㄱ,fix: type error,2025-11-06,16,3,0.7,0.95,0.2,0.9,0.5,64,A
0196907759e4,ㅊㅁㄱ,Feature/job posting form,2025-11-06,15205,61,0.7,0.406,0.4,0.8,0.4,55,B
bc0230e9fa7c,ㅊㅁㄱ,feat: ats  jobs displayFetch 추가 및 스키마 생성,2025-11-06,9079,59,0.7,0.284,0.4,0.8,0.4,53,B
de84c5829957,ㄱㅅㅁ,워크스페이스 생성 및 관리  멤버 관리 디자인 수정 반영,2025-11-05,526,42,0.8,0.897,0.5,0.8,0.4,70,A
b36a0cbd55d5,ㄱㅅㅁ,워크스페이스 설정 URL 구조 개선,2025-11-05,560,23,0.7,0.424,0.5,0.6,0.4,55,B
f4e4232a38d6,ㄱㅅㅁ,텍스트 수정 및 워크스페이스 초대 에러처리 수정,2025-11-05,17,6,0.3,1.0,0.6,0.8,0.5,61,A
d6e17188b7ff,ㄱㄱㅇ,modify: 지원자 상세 스텝추가,2025-11-05,3232,60,0.7,0.524,0.4,0.7,0.4,56,B
20a53d84971a,ㄱㅅㅁ,워크스페이스 나가기 UI/UX 개선 및 BZWAlert 컴포넌트 확장,2025-11-05,120,7,0.7,1.0,0.5,0.6,0.5,68,A
2cf57bfb6eca,ㄱㅅㅁ,워크스페이스 멤버 초대 및 이메일 검증 개선,2025-11-04,112,3,0.7,1.0,0.6,0.6,0.8,73,A
c47fab29cbab,ㅂㅅㅎ,fix: 코드리뷰 반영,2025-11-04,4,1,0.7,1.0,0.2,0.9,0.7,66,A
520aeb38a7d9,ㅂㅅㅎ,Feature/bzw component modify,2025-11-04,180,6,0.3,0.869,0.8,0.8,0.5,63,A
2d2cc18ce9d6,ㅂㅅㅎ,feat: 코드 허브 추가,2025-11-04,7260,7,0.7,0.369,0.4,0.8,0.5,55,B
0f9326298e98,ㄱㅅㅁ,약관 동의 상태 기반 UI 개선 및 이메일 validation 강화,2025-11-03,156,3,0.3,0.738,0.8,0.6,0.8,61,A
99087ba39cd4,ㄱㅅㅁ,워크스페이스 생성 후 상태 관리 동기화 개선,2025-11-03,20,2,0.4,1.0,0.8,0.6,0.6,67,A
9ea48fcd3a61,ㄱㅅㅁ,워크스페이스 통합 기능 제거 및 플래그 관리 구조 개선,2025-11-03,318,18,0.7,0.917,0.4,0.45,0.4,60,A
af32ff33aa81,ㅊㅁㄱ,modify: postinstall,2025-10-31,2,1,0.3,1.0,0.3,0.4,0.5,48,B
84d70a7f55c9,ㅂㄴㄹ,Feature/prompt,2025-10-30,476,11,0.3,0.93,0.4,0.8,0.4,54,B
2a0b1475238a,ㅊㅁㄱ,refactor: 공고등록폼 리팩토링,2025-10-30,8094,64,0.7,0.427,0.4,0.5,0.4,51,B
0d82c052666b,ㅂㅅㅎ,feat: BZWIputBtn 컴포넌트 추가,2025-10-29,164,2,0.3,0.888,0.5,0.8,0.8,59,B
083965f49be8,ㄱㄱㅇ,Feature/applicant detail,2025-10-29,60675,47,0.7,0.48,0.7,0.8,0.4,64,A
825675b1a1bc,ㅊㅁㄱ,공고등록 폼 모달로 변경,2025-10-29,963,40,0.7,0.779,0.4,0.4,0.4,57,B
99a90835554d,ㅂㅅㅎ,Feature/bzw toast,2025-10-28,322,18,0.7,0.726,0.4,0.8,0.4,62,A
7e73df2509c3,ㅂㅅㅎ,modify: BZWIconBtn MR 재오픈,2025-10-28,353,2,0.3,0.41,0.4,0.4,0.8,41,B
d11509492263,ㅊㅁㄱ,공고등록 관련 모달 추가,2025-10-28,405,10,0.3,0.607,0.4,0.7,0.4,46,B
b9ef419de71c,ㅂㅅㅎ,refactor: BZW 컴포넌트 hover 관련 리팩토링,2025-10-28,269,7,0.7,0.558,0.6,0.5,0.5,60,A
7edb4302ebb7,ㅂㅅㅎ,modify: checkbox 의존성 추가,2025-10-27,32,2,0.3,0.95,0.3,0.7,0.6,52,B
8f96383b2251,ㅂㄴㄹ,fix: build error,2025-10-27,142,1,0.3,0.693,0.2,0.9,0.9,50,B
3b226be78cc3,ㅂㅅㅎ,modify: TEST-73903,2025-10-27,66,5,0.7,0.919,0.3,0.5,0.6,60,A
e24b3a901601,ㅊㅁㄱ,공고등록 폼 관련 모달 추가,2025-10-24,596,14,0.3,0.585,0.4,0.7,0.4,45,B
5c55a1ac9d17,ㅂㄴㄹ,문서 업데이트,2025-10-24,1970,6,0.7,0.806,0.4,0.4,0.5,58,B
3484f2fb9825,ㅂㄴㄹ,add: JobDetailSection JD수정컴포넌트,2025-10-22,2248,6,0.7,0.269,0.4,0.8,0.5,53,B
7f4577c1f069,ㅊㅁㄱ,modify: 공고등록 뒤로가기 막기 - popstate 이벤트 추가,2025-10-22,255,7,0.3,0.983,0.4,0.7,0.5,54,B
37f122484088,ㄱㅅㅁ,이용약관 정보 호출 시점 변경,2025-10-21,12,2,0.7,0.55,0.3,0.4,0.5,50,B
11ab988372f1,ㅊㅁㄱ,modify: subNavItem hover backgroundColor 추가,2025-10-21,3,1,0.7,1.0,0.3,0.7,0.7,66,A
29e1364628b2,ㅊㅁㄱ,Feature/job posting step,2025-10-21,901,33,0.7,0.68,0.4,0.8,0.4,61,A
19b3fe4a3926,ㅂㅅㅎ,modify: QA 이슈 수정,2025-10-21,4,2,0.3,1.0,0.3,0.8,0.5,54,B
8c359b49f040,ㄱㅅㅁ,RoleLabel 컴포넌트 개선 및 ChipPrimary 통합,2025-10-21,70,4,0.3,1.0,0.3,0.6,0.6,52,B
205f7ca84d28,ㅂㅅㅎ,modify: QA 이슈 수정,2025-10-21,7,2,0.3,1.0,0.3,0.8,0.5,54,B
b5ee8f6cbe5c,ㄱㅅㅁ,워크스페이스 초대 수락 후 페이지 미전환 개선,2025-10-20,20,2,0.3,1.0,0.8,0.6,0.6,64,A
c5680e33317f,ㄱㅅㅁ,DEV 환경 로그인 리다이렉트 URL 내부 도메인 노출 문제 수정,2025-10-20,143,2,0.7,0.492,0.6,0.8,0.8,66,A
d24f33fcee10,ㄱㅅㅁ,워크스페이스 활동 내역 필터 개선 및 아키텍처 구조 개선,2025-10-20,4039,38,0.7,0.571,0.4,0.6,0.4,55,B
b2f7c877986d,ㅊㅁㄱ,feat: BZWRegistIcon 추가,2025-10-17,60,1,0.3,0.7,0.5,0.8,0.9,56,B
25495c8279d2,ㅊㅁㄱ,feature: BZWLogo  BZWRegistPlatform 추가,2025-10-17,169,4,0.4,0.491,0.5,0.8,0.6,52,B
d967de5ec36a,ㄱㅅㅁ,BZWFilterBtn 컴포넌트 추가,2025-10-17,307,2,0.3,0.667,0.4,0.7,0.8,51,B
2923f00af0f6,ㅊㅁㄱ,Feature/workspace auth prefetch,2025-10-17,274,15,0.8,0.572,0.8,0.8,0.4,71,A
a1ab8e7a5bc3,ㄱㄱㅇ,modify: 지원자상세 구조 변경.,2025-10-17,144,7,0.7,1.0,0.5,0.4,0.5,64,A
998855721836,ㄱㄱㅇ,지원자 관리 구조,2025-10-16,1353,31,0.7,0.543,0.4,0.4,0.4,52,B
b6ce49e86b39,ㅊㅁㄱ,modify: middleware routeHandlers handlePathRedirects 추가,2025-10-16,106,2,0.7,0.956,0.8,0.7,0.8,79,A
ed9ac8b4cb61,ㅂㅅㅎ,QA 이슈 수정,2025-10-16,142,7,0.7,1.0,0.5,0.8,0.5,70,A
e9aac4e9ef16,ㄱㅅㅁ,modify: @jds/jelper-utils 버전업,2025-10-16,5184,2,0.3,0.333,0.3,0.4,0.8,37,C
b67916a89b97,ㄱㅅㅁ,modify: rebase 충돌 관련 수정,2025-10-16,104,5,0.7,0.297,0.15,0.8,0.6,49,B
98ec551c7542,ㄱㅅㅁ,test:coverage:filter 스크립트 추가 및 커버리지 리포트 개선,2025-10-16,184,4,0.3,0.989,0.6,0.6,0.6,59,B
6c87121f5f47,ㅊㅁㄱ,메뉴 url 변경  공고 관리  지원자 관리 메뉴 추가,2025-10-16,1842,31,0.7,0.549,0.5,0.7,0.4,59,B
38a1f02b01d5,ㅂㅅㅎ,feature: BZWAIBtn 컴포넌트 추가,2025-10-16,176,2,0.3,0.785,0.5,0.8,0.8,57,B
2460f7d2ed1a,ㄱㅅㅁ,QA 이슈 수정 및 약관 컴포넌트 분리,2025-10-15,1609,15,0.7,0.444,0.5,0.8,0.4,58,B
69a5352d6580,ㄱㅅㅁ,워크스페이스 초대 수락 프로세스 개선,2025-10-14,136,6,0.7,1.0,0.6,0.6,0.5,70,A
1078239a4b29,ㄱㅅㅁ,약관 동의 관리 실시간 API 호출 및 UI 개선,2025-10-14,164,6,0.7,1.0,0.5,0.6,0.5,68,A
060efd215f4d,ㄱㅅㅁ,워크스페이스 활동 내역 페이지 구현,2025-10-14,1903,26,0.7,0.492,0.4,0.7,0.4,55,B
c5253033f9eb,ㅂㅅㅎ,워크스페이스 QA 이슈 처리,2025-10-14,660,23,0.7,0.684,0.5,0.4,0.4,57,B
6b9d94ea0824,ㅂㅅㅎ,feat: BZWBtn 컴포넌트 추가,2025-10-14,324,6,0.3,0.5,0.4,0.8,0.5,46,B
c1c0bad5f0e1,ㄱㅅㅁ,modify: 페이지 타이틀 적용,2025-10-13,28,4,0.7,0.51,0.8,0.4,0.5,62,A
76f0aff760d7,ㄱㅅㅁ,modify: TEST-73758 direct url 변경,2025-10-13,11,1,0.8,1.0,0.3,0.5,0.9,68,A
0a742e4f92cc,ㄱㅅㅁ,workspace API 500 에러 재시도 기능 구현 (DEV/LOC 환경),2025-10-13,40,5,0.7,1.0,0.6,0.7,0.5,72,A
80136905c536,ㄱㅅㅁ,워크스페이스 내 계정 설정 구현 및 기타 관련 요소 수정 및 적용,2025-10-13,2932,46,0.8,0.529,0.4,0.8,0.4,61,A
a1de4cd98cfc,ㅊㅁㄱ,fix: type error,2025-10-13,181,5,0.7,0.232,0.3,0.9,0.6,53,B
a1a7b39413d5,ㅊㅁㄱ,generate-schema 수정,2025-10-13,13683,253,0.7,0.249,0.4,0.8,0.4,52,B
b712e750d49b,ㄱㅅㅁ,약관 동의 API 통합 및 약관 처리 로직 개선,2025-10-03,1767,12,0.7,0.475,0.5,0.6,0.4,56,B
f5d6decdf8af,ㄱㅅㅁ,멤버가 아닌 사용자 페이지 진입 개선,2025-10-02,229,10,0.8,0.966,0.6,0.6,0.4,71,A
b7189ba042a7,ㅊㅁㄱ,modify: ProviderWorkspaceAuthGuard authCheck to ensureWorkspaceAuthCheck,2025-10-02,18,2,0.8,1.0,0.6,0.4,0.5,70,A
f3f59370f495,ㅂㅅㅎ,feat: BZWNoti 컴포넌트 추가,2025-10-02,58,1,0.3,1.0,0.8,0.8,0.9,70,A
64ef1ef7bd9c,ㅂㅅㅎ,feat: BZWLabelstatus 컴포넌트 추가,2025-10-02,81,2,0.3,0.762,0.6,0.8,0.8,59,B
4217d24424d5,ㅂㅅㅎ,feat: BZWLabel 컴포넌트 추가,2025-10-02,274,2,0.3,0.423,0.5,0.8,0.8,50,B
ba6cd8cd4c11,ㄱㅅㅁ,QA 이슈 수정 및 UI 개선,2025-10-01,197,9,0.7,0.949,0.6,0.8,0.5,72,A
f86232fceb6e,ㅂㅅㅎ,feat: BZWWsimg 컴포넌트 추가,2025-10-01,147,7,0.7,0.904,0.6,0.8,0.5,71,A
d88a11b815cd,ㅂㅅㅎ,feat: BZWBanner 컴포넌트 추가,2025-10-01,72,2,0.3,1.0,1.0,0.8,0.8,74,A
a7f32b988aa6,ㅂㅅㅎ,feat: BZWAvatar 컴포넌트 추가,2025-10-01,30,2,0.7,1.0,0.6,0.8,0.6,74,A
d9702a689de0,ㅊㅁㄱ,modify: EmailConfirmationPage gap 삭제,2025-10-01,2,1,0.3,1.0,0.3,0.25,0.5,45,B
79b29669f421,ㅊㅁㄱ,modify: 참여 완료 문구 수정 [TEST-73668],2025-10-01,4,1,0.3,1.0,0.3,0.9,0.7,57,B
36055ef7b559,ㅊㅁㄱ,modify: useWorkspaceSimilarityMembers alertMessage,2025-09-30,4,2,0.3,1.0,0.2,0.4,0.5,45,B
5039cce50a23,ㅊㅁㄱ,modify: LayoutContent styles,2025-09-30,362,13,0.7,0.99,0.5,0.4,0.4,63,A
db732385f6b3,ㄱㅅㅁ,쿠키 처리 로직 개선,2025-09-30,236,2,0.7,0.262,0.8,0.6,0.8,63,A
be3e9bb5c541,ㅊㅁㄱ,fix: type error,2025-09-30,855,1,0.7,0.212,0.15,0.9,0.9,51,B
84c3bf832b47,ㅊㅁㄱ,"Revert ""Merge branch 'feature/generate-schema' into 'beta'""",2025-09-30,6063,270,0.8,0.281,0.4,0.4,0.4,50,B
e79a8c2886eb,ㄱㅅㅁ,QA 이슈 해결 및 워크스페이스 인증 시스템 개선,2025-09-29,988,14,0.7,0.441,0.5,0.6,0.4,55,B
5f0be89fb609,ㅊㅁㄱ,modify: generate-schema 수정  api-v2 폴더 생성,2025-09-29,6871,269,0.8,0.267,0.4,0.8,0.4,55,B
d11c2b0442a2,ㄱㅅㅁ,modify: 0926 QA 수정사항 처리,2025-09-26,29,3,0.3,1.0,0.6,0.8,0.5,61,A
f0833d411aa8,ㄱㅅㅁ,Biz JAMS 아이콘 적용,2025-09-26,5919,206,0.4,0.262,0.4,0.4,0.4,37,C
e9a566cb7282,ㄱㅅㅁ,UI 컴포넌트 네이밍 컨벤션 개선 (BZ -> BZW),2025-09-26,6923,95,0.7,0.473,0.4,0.6,0.4,53,B
007bb5a019b9,ㄱㅅㅁ,0925QA 수정: 워크스페이스 생성 및 에러 처리 개선,2025-09-26,69,6,0.3,1.0,0.6,0.8,0.5,61,A
d0f284d5762f,ㅊㅁㄱ,modify: 미들웨어 리팩토링,2025-09-25,2025,13,0.7,0.398,0.5,0.4,0.4,51,B
c9b8b4db6b33,ㅊㅁㄱ,refactor: error-messages 코드 분리,2025-09-25,100,3,0.3,1.0,0.3,0.5,0.8,52,B
04596995c2ac,ㅂㅅㅎ,feat: BZTooltip 컴포넌트,2025-09-22,316,5,0.3,0.698,0.4,0.8,0.6,51,B
ab4392d93ba2,ㅂㅅㅎ,feat: 워크스페이스 권한별 페이지 접근 설정,2025-09-22,2183,20,0.7,0.41,0.4,0.8,0.4,55,B
8c3aaa750d8c,ㄱㅅㅁ,공통 에러 처리 개선 및 테스트 커버리지 향상,2025-09-22,1709,14,0.3,0.424,0.4,0.6,0.4,40,B
d195f7355dd5,ㄱㅅㅁ,middleware 경로처리 로직 개선,2025-09-19,11,1,0.7,1.0,0.6,0.6,0.9,74,A
a5e9c04e162c,ㄱㅅㅁ,workspaceId 다른 계정으로 접속 했을 때  로그아웃 처리,2025-09-18,61,3,0.8,1.0,0.8,0.4,0.8,78,A
3fdd0dc5f770,ㄱㅅㅁ,워크스페이스 인증 API URL 변경 - CORS 에러 해결,2025-09-17,4,2,0.3,1.0,0.3,0.4,0.5,48,B
e8fedbde81dc,ㅂㅅㅎ,feat: workspace context 삭제,2025-09-17,376,11,0.7,0.63,0.3,0.65,0.4,55,B
bf7fe12df191,ㄱㅅㅁ,워크스페이스 로그인 리다이렉트 로직 개선 및 통합,2025-09-16,381,5,0.8,0.804,0.5,0.6,0.6,68,A
