이름,MR_IID,MR제목,받은코멘트수,승인자수,CI결과
ㄱㄱㅇ,60,modify: jds theme 버전업,0,0,unknown
ㄱㄱㅇ,59,Fix/test 71403,0,0,unknown
ㄱㄱㅇ,58,modify: 결제완료 api 추가,0,0,unknown
ㄱㄱㅇ,57,modify: 포인트 결제완료 수정,0,0,unknown
ㄱㄱㅇ,56,modify: 결제완료팝업 수정,0,0,unknown
ㄱㄱㅇ,55,Fix/test 71394,0,0,unknown
ㄱㄱㅇ,54,modify: api 호출  중첩if 문 개선,0,0,unknown
ㄱㄱㅇ,53,modify: 광고 상태에 따라 버튼 노출 수정,0,0,unknown
ㄱㄱㅇ,52,modify: 광고추가 전 인증체크/문구수정,0,0,unknown
ㄱㄱㅇ,51,modify: jams 버튼 - 좌측여백적용,0,0,unknown
ㄱㄱㅇ,50,modify: TEST-71374 환불정책동의 기본 상태값 수정,0,0,unknown
ㄱㄱㅇ,49,modify: 모달팝업 타이틀/광고상태 및 디자인 수정QA,0,0,unknown
ㄱㄱㅇ,47,modify: 광고 신청step 변경,0,0,unknown
ㄱㄱㅇ,46,modify: 결제및 환불정책약관/재구매안내문구 노출,0,0,unknown
ㄱㄱㅇ,45,modify: 광고중단모달 디자인 수정,0,0,unknown
ㄱㄱㅇ,44,modify: smart-fit 광고상태 api apyment 로 이동.,0,0,unknown
ㄱㄱㅇ,42,modify: 상세보기 상단 지원자 수 삭제,0,0,unknown
ㄱㄱㅇ,41,modify: 환불정책 및 상세보기 디자인 수정반영,0,0,unknown
ㄱㄱㅇ,40,modify: 대시보드 광고신청 버튼 상태 api 적용,0,0,unknown
ㄱㄱㅇ,38,modify: env dev api주소 변경,0,0,unknown
ㄱㄱㅇ,37,modify: env 접속도메인 수정/pretendard loc 경로 삭제,0,0,unknown
ㄱㄱㅇ,36,modify: 광고중단,0,0,unknown
ㄱㄱㅇ,35,modify: 결제 api 경로/param 수정,0,0,unknown
ㄱㄱㅇ,32,modify: 함수 usage 주석처리 / 리팩토링,0,0,unknown
ㄱㄱㅇ,31,modify: api 업데이트  model 구조 변경,0,0,unknown
ㄱㄱㅇ,29,modify: api path 분리,0,0,unknown
ㄱㄱㅇ,28,modify: 결제 api 수정,2,0,unknown
ㄱㄱㅇ,25,modify: fetch-addRequestIdToHeaders 추가,0,0,unknown
ㄱㄱㅇ,23,modify: 더미데이터 삭제  결제 api 추가,0,0,unknown
ㄱㄱㅇ,22,modify: payment 변경 api 적용(더미데이터),3,0,unknown
ㄱㄱㅇ,17,modify: payment 수정,0,0,unknown
ㄱㄱㅇ,6,modify: 모달- 광고신청/결제완료,12,0,unknown
ㅊㅁㄱ,590,modify: 직무 Modal 검색창 placeholder 문구 변경,1,0,unknown
ㅊㅁㄱ,584,fix: 직무 선택 모달 칩 삭제 시 카테고리 유지 버그 수정,1,0,unknown
ㅊㅁㄱ,580,fix: 공고 목록 상태 Chip 표시 및 하단 안내 문구 수정,1,0,unknown
ㅊㅁㄱ,578,fix: 채용절차 중복 검증 및 주소 areaCode 수정,1,0,unknown
ㅊㅁㄱ,571,feat: 엑셀 다운로드 상태 polling 기능 추가,1,0,unknown
ㅊㅁㄱ,569,modify: InputSalary  SelectChipBox 컴포넌트 성능 최적화,1,1,unknown
ㅊㅁㄱ,565,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,564,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,563,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,560,Fix/job posting form,1,1,unknown
ㅊㅁㄱ,558,fix: qa issues,1,0,unknown
ㅊㅁㄱ,555,Fix/job posting form,8,0,unknown
ㅊㅁㄱ,553,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,551,modify: 잡코리아 직무 스키마 변경,1,0,unknown
ㅊㅁㄱ,550,modify: 공고 리스트 SORT_OPTIONS,1,0,unknown
ㅊㅁㄱ,549,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,547,modify: 모두 지우기  템플릿 다시 불러오기 얼럿 추가 [TEST-75454][TEST-75456],1,0,unknown
ㅊㅁㄱ,546,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,545,fix: qa issues [TEST-75501][TEST-75499],1,0,unknown
ㅊㅁㄱ,543,modify: transformCareerRange,1,0,unknown
ㅊㅁㄱ,542,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,535,modify: 대기중 공고 10개 체크  경력 미입력 버그,1,0,unknown
ㅊㅁㄱ,533,Fix/job posting form,1,0,unknown
ㅊㅁㄱ,530,Feature/jobs list,1,0,unknown
ㅊㅁㄱ,525,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,523,modify: 공고 간편 재등록 수정,1,0,unknown
ㅊㅁㄱ,520,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,513,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,506,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,501,Feature/job posting form,2,0,unknown
ㅊㅁㄱ,500,modify: middleware,1,0,unknown
ㅊㅁㄱ,499,Feature/job posting form,2,0,unknown
ㅊㅁㄱ,498,modify: REBOOT -> GRAND  그랜드 버전 적용,2,0,unknown
ㅊㅁㄱ,495,Feature/admin job posting,1,0,unknown
ㅊㅁㄱ,492,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,488,Feature/job posting form,1,0,unknown
ㅊㅁㄱ,477,Feature/job posting form,3,0,unknown
ㅊㅁㄱ,475,modify: 공고 권한 관리 수정,2,1,unknown
ㅊㅁㄱ,474,modify: LayoutWorkspace styles,1,0,unknown
ㅊㅁㄱ,471,Feature/jobs list,1,0,unknown
ㅊㅁㄱ,460,modify: 모집기간  공고리스트 prefetch,1,0,unknown
ㅊㅁㄱ,458,공고관리  등록 관련 수정,1,0,unknown
ㅊㅁㄱ,457,modify: env DISPLAY_API_URL_BIZCENTER,1,0,unknown
ㅊㅁㄱ,456,modify: ModalRePosting  job posting list,1,0,unknown
ㅊㅁㄱ,455,Feature/job posting,1,0,unknown
ㅊㅁㄱ,454,Feature/job posting,1,0,unknown
ㅊㅁㄱ,451,modify: baseURL,2,0,unknown
ㅊㅁㄱ,450,리액트  넥스트 취약점 버전 수정,1,0,unknown
ㅊㅁㄱ,446,refactor: jobs entities  features 위치 리팩토링,1,0,unknown
ㅊㅁㄱ,445,refactor: jobs product  update schema,1,0,unknown
ㅊㅁㄱ,444,modify: LayoutWorkspace  jobs product page,1,0,unknown
ㅊㅁㄱ,437,상품 페이지 추가,1,1,unknown
ㅊㅁㄱ,435,modify: displayBaseURL,3,0,unknown
ㅊㅁㄱ,433,modify: 공고리스트 ui  공고등록 이전공고 가이드,1,0,unknown
ㅊㅁㄱ,431,refactor: 공고리스트 리팩토링,2,0,unknown
ㅊㅁㄱ,430,modify: job-posting test codes,2,0,unknown
ㅊㅁㄱ,428,modify: validation,2,0,unknown
ㅊㅁㄱ,427,공고관리 리스트 수정,2,0,unknown
ㅊㅁㄱ,424,공고 리스트  공고 등록 수정,2,0,unknown
ㅊㅁㄱ,419,modify: displayBaseURL,2,0,unknown
ㅊㅁㄱ,417,modify: schema  etc...,1,0,unknown
ㅊㅁㄱ,415,modify: BZWModal 딤드 클릭시 닫히지 않기,1,0,unknown
ㅊㅁㄱ,413,공고등록 api  하드스킬 추천 api 연동,1,0,unknown
ㅊㅁㄱ,404,fix: type errors,1,0,unknown
ㅊㅁㄱ,402,modify: validations  schema,3,0,unknown
ㅊㅁㄱ,396,form validation 수정,1,0,unknown
ㅊㅁㄱ,388,Refactor job posting form: Update input fields for age  application period ...,2,0,unknown
ㅊㅁㄱ,379,공고등록 폼 수정,2,0,unknown
ㅊㅁㄱ,352,modify: FormAside  BZWLabel,1,2,unknown
ㅊㅁㄱ,350,fix: type errors,1,0,unknown
ㅊㅁㄱ,348,공고등록폼 수정,1,1,unknown
ㅊㅁㄱ,345,공고등록 폼 수정,6,0,unknown
ㅊㅁㄱ,343,공고등록 폼 수정,2,0,unknown
ㅊㅁㄱ,335,zod 추가,5,0,unknown
ㅊㅁㄱ,330,modify: 공고등록 api 연동,2,0,unknown
ㅊㅁㄱ,323,카카오맵 추가  스텝 사이드바 수정,3,0,unknown
ㅊㅁㄱ,322,공고등록 폼 작업,5,0,unknown
ㅊㅁㄱ,313,fix: type error,1,0,unknown
ㅊㅁㄱ,311,Feature/job posting form,2,1,unknown
ㅊㅁㄱ,298,feat: ats  jobs displayFetch 추가 및 스키마 생성,3,2,unknown
ㅊㅁㄱ,294,refactor: 공고등록폼 리팩토링,2,1,unknown
ㅊㅁㄱ,291,공고등록 폼 모달로 변경,3,1,unknown
ㅊㅁㄱ,287,공고등록 관련 모달 추가,2,0,unknown
ㅊㅁㄱ,283,공고등록 폼 관련 모달 추가,3,1,unknown
ㅊㅁㄱ,279,modify: 공고등록 뒤로가기 막기 - popstate 이벤트 추가,1,1,unknown
ㅊㅁㄱ,276,Feature/job posting step,1,0,unknown
ㅊㅁㄱ,266,feat: BZWRegistIcon 추가,2,1,unknown
ㅊㅁㄱ,264,feature: BZWLogo  BZWRegistPlatform 추가,6,1,unknown
ㅊㅁㄱ,262,modify: middleware routeHandlers handlePathRedirects 추가,2,1,unknown
ㅊㅁㄱ,261,Feature/workspace auth prefetch,5,1,unknown
ㅊㅁㄱ,252,메뉴 url 변경  공고 관리  지원자 관리 메뉴 추가,5,1,unknown
ㅊㅁㄱ,242,modify: ProviderWorkspaceAuthGuard authCheck to ensureWorkspaceAuthCheck,4,1,unknown
ㅊㅁㄱ,236,modify: 참여 완료 문구 수정 [TEST-73668],2,1,unknown
ㅊㅁㄱ,235,modify: EmailConfirmationPage gap 삭제,2,1,unknown
ㅊㅁㄱ,233,modify: useWorkspaceSimilarityMembers alertMessage,2,0,unknown
ㅊㅁㄱ,232,generate-schema 수정,4,1,unknown
ㅊㅁㄱ,228,modify: LayoutContent styles,2,1,unknown
ㅊㅁㄱ,214,refactor: error-messages 코드 분리,4,1,unknown
ㅊㅁㄱ,213,modify: 미들웨어 리팩토링,4,1,unknown
ㅊㅁㄱ,210,modify: helper-utils 추가  isServerSide  isClientSide 사용,3,1,unknown
ㅊㅁㄱ,209,modify: generate-schema 수정  api-v2 폴더 생성,4,1,unknown
ㅂㅅㅎ,596,지원자 관리 페이지의 정렬 기능 개선 및 사용성 향상 작업,2,1,unknown
ㅂㅅㅎ,577,지원자 리스트 레이아웃 및 면접제안 모달 문구 수정,1,0,unknown
ㅂㅅㅎ,568,메시지 API 타입 에러 수정,2,1,unknown
ㅂㅅㅎ,559,BZWIconEditBtn 컴포넌트 추가,1,0,unknown
ㅂㅅㅎ,557,지원자 리스트 기획/디자인 QA,1,0,unknown
ㅂㅅㅎ,548,지원자 스키마 업데이트 및 관련 타입명 변경,1,0,unknown
ㅂㅅㅎ,532,지원자관리 스키마 업데이트에 따른 프론트엔드 코드 수정,1,0,unknown
ㅂㅅㅎ,512,modify: 벌크 면접 제안 기능 개선,5,1,unknown
ㅂㅅㅎ,511,공고 리다이렉트 로직 개선 및 즐겨찾기 상태 동기화 개선 작업,4,1,unknown
ㅂㅅㅎ,510,refactor: 지원자 칸반 드래그앤드롭 @dnd-kit 기반 재구현,9,0,unknown
ㅂㅅㅎ,494,지원자 목록 기능의 성능 최적화 및 코드 품질 개선,31,1,unknown
ㅂㅅㅎ,472,지원자 관리 기능의 API 및 UX 개선,4,1,unknown
ㅂㅅㅎ,470,remove: notify api 삭제,1,1,unknown
ㅂㅅㅎ,469,remove: 지원자 결과 안내 api 삭제,1,0,unknown
ㅂㅅㅎ,466,modify: 지원자 목록 레이아웃 로딩 처리 및 스크롤 분기 처리,2,0,unknown
ㅂㅅㅎ,465,지원자 관리 레이아웃 공고 정보 영역 개선,1,0,unknown
ㅂㅅㅎ,462,지원자 액션바 심사 기능 개선 및 벌크 단계 이동 기능 강화,3,0,unknown
ㅂㅅㅎ,453,feat: 지원자 필터 API 연동,3,0,unknown
ㅂㅅㅎ,449,기업회원 설정 API 엔드포인트 변경,1,0,unknown
ㅂㅅㅎ,447,지원자 관리 스키마 업데이트,2,0,unknown
ㅂㅅㅎ,440,지원자 관리 스키마 업데이트,1,0,unknown
ㅂㅅㅎ,439,feat: 지원자 api fetch url 수정,1,0,unknown
ㅂㅅㅎ,432,스키마 업데이트 후 타입 에러 수정 및 테스트 코드 업데이트,3,0,unknown
ㅂㅅㅎ,425,feat: 지원자 관리 공고 리스트,10,0,unknown
ㅂㅅㅎ,420,지원자 목록 페이지의 jobPostingId 관리 방식 개선 및 관련 기능 보완,9,1,unknown
ㅂㅅㅎ,418,지원자 목록 페이지의 jobPostingId 관리 방식 개선 및 관련 기능 보완,1,0,unknown
ㅂㅅㅎ,414,지원자 목록 jobPostingId URL 쿼리스트링 관리 개선,3,0,unknown
ㅂㅅㅎ,410,지원자 벌크 결과 안내 API 연동,2,0,unknown
ㅂㅅㅎ,408,지원자 검색 기능 추가 및 타입 오류 수정,3,0,unknown
ㅂㅅㅎ,406,지원자 관리 API 타입 정의 개선 및 타입 단언 제거,2,0,unknown
ㅂㅅㅎ,403,기업회원 설정 API 연동 및 지원자 목록 개선,12,0,unknown
ㅂㅅㅎ,399,modify: 스키마 업데이트 후 추가된 필드 반영,4,0,unknown
ㅂㅅㅎ,397,fix: 타입 에러 수정,1,0,unknown
ㅂㅅㅎ,392,지원자관리 목록 정렬/무한 스크롤,15,1,unknown
ㅂㅅㅎ,380,지원자 관리 데이터 타입 수정 및 린트  타입 에러 수정,1,0,unknown
ㅂㅅㅎ,375,지원자 관리 액션바 API 연동,2,0,unknown
ㅂㅅㅎ,373,feat: 지원자 단계 이동(단일/벌크) api 연동,4,0,unknown
ㅂㅅㅎ,370,지원자 목록 API 연동,3,0,unknown
ㅂㅅㅎ,369,채용 단계 CRUD API 연동,5,0,unknown
ㅂㅅㅎ,360,modify: 지원자 카드 개선,1,0,unknown
ㅂㅅㅎ,353,지원자 목록 액션바 메뉴 구현,14,1,unknown
ㅂㅅㅎ,341,지원자 목록 액션바 메뉴 구현,7,1,unknown
ㅂㅅㅎ,338,Feature/applicant layout,8,1,unknown
ㅂㅅㅎ,328,지원자 목록 - 테이블/칸반 뷰 개선,13,0,unknown
ㅂㅅㅎ,321,feat: 지원자 목록 UI,15,0,unknown
ㅂㅅㅎ,318,feat: 지원자 목록 UI 개발,16,0,unknown
ㅂㅅㅎ,307,modify: BZWToast 컴포넌트 수정 및 code 커러리지 보완,8,1,unknown
ㅂㅅㅎ,303,fix: 코드리뷰 반영,2,1,unknown
ㅂㅅㅎ,302,Feature/bzw component modify,2,1,unknown
ㅂㅅㅎ,301,feat: 코드 허브 추가,6,1,unknown
ㅂㅅㅎ,293,feat: BZWIputBtn 컴포넌트 추가,3,1,unknown
ㅂㅅㅎ,290,Feature/bzw toast,3,1,unknown
ㅂㅅㅎ,289,modify: BZWIconBtn MR 재오픈,1,0,unknown
ㅂㅅㅎ,288,refactor: BZW 컴포넌트 hover 관련 리팩토링,1,0,unknown
ㅂㅅㅎ,286,modify: checkbox 의존성 추가,1,0,unknown
ㅂㅅㅎ,284,modify: TEST-73903,2,0,unknown
ㅂㅅㅎ,272,modify: QA 이슈 수정,2,0,unknown
ㅂㅅㅎ,271,modify: QA 이슈 수정,2,0,unknown
ㅂㅅㅎ,259,QA 이슈 수정,2,0,unknown
ㅂㅅㅎ,249,워크스페이스 QA 이슈 처리,3,1,unknown
ㅂㅅㅎ,240,feature: BZWAIBtn 컴포넌트 추가,8,1,unknown
ㅂㅅㅎ,239,feat: BZWBtn 컴포넌트 추가,21,1,unknown
ㅂㅅㅎ,237,feat: BZWLabelstatus 컴포넌트 추가,2,1,unknown
ㅂㅅㅎ,234,feat: BZWLabel 컴포넌트 추가,2,1,unknown
ㅂㅅㅎ,231,feat: BZWNoti 컴포넌트 추가,3,1,unknown
ㅂㅅㅎ,230,feat: BZWWsimg 컴포넌트 추가,2,1,unknown
ㅂㅅㅎ,227,feat: BZWAvatar 컴포넌트 추가,3,1,unknown
ㅂㅅㅎ,224,feat: BZWBanner 컴포넌트 추가,3,1,unknown
ㅂㅅㅎ,205,feat: BZTooltip 컴포넌트,23,1,unknown
ㅂㅅㅎ,203,feat: workspace context 삭제,5,1,unknown
ㅂㅅㅎ,202,feat: 워크스페이스 권한별 페이지 접근 설정,28,1,unknown
ㅂㅅㅎ,199,feat: 워크스페이스 네비게이션 권한 설정,6,1,unknown
ㅂㅅㅎ,195,refactor: 워크스페이스 권한관리 인증 헤더 리팩토링,2,1,unknown
ㅂㅅㅎ,194,refactor: 코드리뷰 반영 및 디자인 수정,2,1,unknown
ㅂㅅㅎ,192,feat: 워크스페이스 멤버관리 API 연동,22,1,unknown
ㅂㅅㅎ,185,fix: 삭제된 이미지 복구,1,1,unknown
ㅂㅅㅎ,181,feat: 권한관리 페이지 개발,24,1,unknown
ㅂㅅㅎ,176,feat: 비즈센터 멤버 관리 화면 UI,31,1,unknown
ㅂㅅㅎ,167,feature: Ag Grid Optoin add,1,1,unknown
ㅂㅅㅎ,161,feat: BZModal 컴포넌트 추가,5,1,unknown
ㅂㅅㅎ,157,feat: BZToggleGroup 컴포넌트 추가,3,1,unknown
ㅂㅅㅎ,156,feat: BZSelect 컴포넌트 추가,1,1,unknown
ㅂㅅㅎ,151,Feature/workspace management restore,5,1,unknown
ㅂㅅㅎ,149,modify: 비즈센터 워크스페이스 다이나믹 라우팅 복구,1,1,unknown
ㅂㅅㅎ,138,refactor: 동적 라우팅 복구,1,1,unknown
ㅂㅅㅎ,134,feat: 워크스페이스 레이아웃 개발,22,1,unknown
ㅂㄴㄹ,593,fix: 파일명,1,0,unknown
ㅂㄴㄹ,589,Qa/jobs,4,0,unknown
ㅂㄴㄹ,576,fix: qa,1,0,unknown
ㅂㄴㄹ,572,Qa/jobs,1,0,unknown
ㅂㄴㄹ,562,fix: qa 오류,2,0,unknown
ㅂㄴㄹ,552,fix: qa 오류,1,0,unknown
ㅂㄴㄹ,539,fix: 오류 수정 및 기업정보 api endpoint 변경 반영,1,0,unknown
ㅂㄴㄹ,531,modify: 이전 공고 불러오기 후 공고상세요강 가져올때 헤더 정보 제거하고 가져오기,1,0,unknown
ㅂㄴㄹ,529,fix: AI공고등록 오류,2,0,unknown
ㅂㄴㄹ,518,modify: 공고 등록 오류 수정,2,0,unknown
ㅂㄴㄹ,509,modify: 템플릿타입 추가,1,0,unknown
ㅂㄴㄹ,505,modify: 기업 정보 저장,4,0,unknown
ㅂㄴㄹ,490,modify: 저장된 form에서 상세모집요강 변환,2,0,unknown
ㅂㄴㄹ,487,Feature/company,1,0,unknown
ㅂㄴㄹ,486,modify: ai builder 공고등록폼 맵핑  html 결과물 반영,2,0,unknown
ㅂㄴㄹ,480,modify: 에디터에 파일업로드 api 반영,1,0,unknown
ㅂㄴㄹ,478,modify: 이전 입력 내용 불러오기 api 반영  인피니트 스크롤로 변경,1,1,unknown
ㅂㄴㄹ,452,Feature/jd 에디터 1차 (에디터 기능  디자인 반영  큰 플로우 반영),4,0,unknown
ㅂㄴㄹ,436,002 ai job posting upload,7,0,unknown
ㅂㄴㄹ,387,기업 정보 페이지 UI 추가,7,1,unknown
ㅂㄴㄹ,357,채용공고 권한관리 기능을 추가,3,1,unknown
ㅂㄴㄹ,349,Fix/typeerror,16,1,unknown
ㅂㄴㄹ,346,Feature/prompt,5,0,unknown
ㅂㄴㄹ,344,Feature/recruitcard,3,1,unknown
ㅂㄴㄹ,332,feat: 공고 관리 페이지 개발,1,0,unknown
ㅂㄴㄹ,315,Feature/editor,4,1,unknown
ㅂㄴㄹ,314,fix: error,1,0,unknown
ㅂㄴㄹ,312,Feature/filerecruit,2,0,unknown
ㅂㄴㄹ,295,Feature/prompt,2,1,unknown
ㅂㄴㄹ,285,fix: build error,1,0,unknown
ㅂㄴㄹ,282,문서 업데이트,3,1,unknown
ㅂㄴㄹ,281,add: JobDetailSection JD수정컴포넌트,2,1,unknown
ㅇㄱㅎ,493,Test Coverage,1,1,unknown
ㅇㄱㅎ,489,인사담당자 면담 제안 채팅 기능 구현,9,1,unknown
