이름,MR_IID,MR제목,받은코멘트수,승인자수,CI결과
ㅇㅇㅊ,17,feat: code schema,1,0,unknown
ㅇㅇㅊ,16,modify: pay enum,1,0,unknown
ㅇㅇㅊ,15,feat: enum,1,0,unknown
ㅇㅇㅊ,14,modify: 3depth code,1,0,unknown
ㅇㅇㅊ,12,feat: code data,1,0,unknown
ㅇㅇㅊ,10,modify: fetch code,1,0,unknown
ㅇㅇㅊ,9,Feature/code api,0,0,unknown
ㅇㅇㅊ,6,modify: code,1,0,unknown
ㅇㅇㅊ,4,feat: area code api,1,0,unknown
ㅁㅅㅇ,298,modify: @jds/theme 마이너 버전 업데이트로 인한 마이그레이션,1,1,unknown
ㅁㅅㅇ,287,Feature/hotfix,1,0,unknown
ㅁㅅㅇ,265,modify: auth API 오류 처리 및 Sentry 통합,1,1,unknown
ㅁㅅㅇ,243,modify: DefaultLayout zIndex 값 수정,1,0,unknown
ㅁㅅㅇ,217,feat: QuickMenu 컴포넌트 스타일 추가,1,0,unknown
ㅁㅅㅇ,215,modify: @jds/theme 패키지 버전 업데이트 및 컴포넌트 스타일,1,0,unknown
ㅁㅅㅇ,214,modify: 검색 쿼리 파라미터 처리 및 PowerLink 컴포넌트 개선,1,0,unknown
ㅁㅅㅇ,127,Feature/test 69838,1,0,unknown
ㅁㅅㅇ,125,modify: parseQueryStringToText 유틸리티 코드 개선,1,0,unknown
ㅁㅅㅇ,123,modify: MySearchModal에서 검색조건 저장 알림 추가,1,0,unknown
ㅁㅅㅇ,120,modify: 검색 조건 최대 개수 초과 에러 메시지 추가,1,0,unknown
ㅁㅅㅇ,118,modify: MySearchItem 및 MySearchModal 컴포넌트 수정,1,0,unknown
ㅁㅅㅇ,117,modify: MySearchModal 빈 상태 렌더링 로직 개선,1,0,unknown
ㅁㅅㅇ,116,modify: MySearch 컴포넌트 인증 로직 수정 및 MySearchModal 빈 상태 높이 조정,1,0,unknown
ㅁㅅㅇ,115,modify: 검색 기능 개선,1,0,unknown
ㅁㅅㅇ,113,modify: textParser의 min  max 값을 천 단위로 포맷팅,1,0,unknown
ㅁㅅㅇ,112,modify: textParser의 benefit 필드에서 originName을 tagDisplayName으로 변경,1,0,unknown
ㅁㅅㅇ,107,modify: 클라이언트 API 경로를 '/jobs-client'로 변경,1,0,unknown
ㅁㅅㅇ,102,modify: @jds/theme 패키지를 0.2.19에서 0.2.20으로 업데이트,1,0,unknown
ㅁㅅㅇ,101,modify: 패키지 버전 업데이트,1,0,unknown
ㅁㅅㅇ,99,Feature/seo script,1,0,unknown
ㅁㅅㅇ,98,modify: 검색 페이지 메타데이터,1,0,unknown
ㅁㅅㅇ,66,modify: @jds/header 및 @jds/theme 패키지 버전 업데이트,1,0,unknown
ㅁㅅㅇ,61,modify: autoComplete update,1,0,unknown
ㅁㅅㅇ,56,remove: MySearchItem 및 MySearchModal 컴포넌트 삭제,1,0,unknown
ㅁㅅㅇ,55,modify: ModalAuth 컴포넌트의 너비 변경,1,0,unknown
ㅁㅅㅇ,54,modify: MySearchItem 및 MySearchModal 컴포넌트 추가 및 상태 관리 개선,1,0,unknown
ㅁㅅㅇ,48,Feature/public stu,1,0,unknown
ㅁㅅㅇ,47,modify: 로그아웃 기능 추가 및 헤더 컴포넌트 개선,1,0,unknown
ㅁㅅㅇ,45,modify: DefaultLayout 컴포넌트에 스크롤 이벤트 및 관련 검색 기능 추가,1,0,unknown
ㅁㅅㅇ,42,modify: 환경 변수 파일에 JOBKOREA_URL 추가 및 글로벌 에러 처리 리디렉션 구현,1,0,unknown
ㅁㅅㅇ,39,modify: 검색 조건 파싱 및 API 요청 로직 개선,1,0,unknown
ㅁㅅㅇ,35,Feature/docker,1,0,unknown
ㅁㅅㅇ,34,modify: API 프록시 라우트 및 환경 변수 설정 변경,1,0,unknown
ㅁㅅㅇ,33,modify: 검색 관련 컴포넌트 및 상태 관리 개선,1,0,unknown
ㅁㅅㅇ,32,modify: 패키지 버전 업데이트 및 불필요한 auth-sample 컴포넌트 삭제,1,0,unknown
ㅁㅅㅇ,31,modify: DefaultLayout 컴포넌트에 quickMenu props 추가,0,0,unknown
ㅁㅅㅇ,30,remove: Search 컴포넌트 스타일 파일 삭제 및 레이아웃 수정,0,0,unknown
ㅁㅅㅇ,28,modify: @jds/theme 패키지를 0.1.37로 업데이트 / Parallel Routes 적용,1,0,unknown
ㅁㅅㅇ,25,remove: SearchClient 컴포넌트 삭제 및 layout.tsx 파일 수정,1,0,unknown
ㅁㅅㅇ,24,modify: @jds/theme 패키지를 0.1.36으로 업데이트 및 CardPaid 컴포넌트의 FilllineButton을 SupportBu,1,0,unknown
ㅁㅅㅇ,23,modify: @jds/theme 패키지를 0.1.35로 업데이트 및 최근 검색어 컴포넌트 추가,1,1,unknown
ㅁㅅㅇ,22,modify: PowerLink 컴포넌트 수정 및 광고 스크립트 추가,1,1,unknown
ㅁㅅㅇ,21,modify: 패키지 의존성 업데이트 및 레이아웃 개선,1,1,unknown
ㅁㅅㅇ,20,feat: Footer 컴포넌트 추가,1,0,unknown
ㅁㅅㅇ,19,modify: tanstack Query 사용 규칙 추가,1,1,unknown
ㅁㅅㅇ,8,feat: Add new components for job recruitment page,1,1,unknown
ㅁㅅㅇ,5,feat: Cursor IDE 규칙 설정 파일 추가 및 컴포넌트 구조 정의,1,1,unknown
ㅇㄷㅎ2,374,modify: dev 환경변수에서 JOBKOREA_URL 변경,1,0,unknown
ㅇㄷㅎ2,272,modify: Hotjar 설정 ID 변경,1,0,unknown
ㅇㄷㅎ2,203,modify: DMP API 관련 환경 변수 추가 및 API 경로 통합,1,0,unknown
ㅇㄷㅎ2,194,modify: NewSearch 경로 리다이렉트 추가,1,0,unknown
ㅇㄷㅎ2,114,modify: 에러 아이콘 경로를 환경 변수로 변경,1,0,unknown
ㅇㄷㅎ2,103,modify: Dockerfile에서 NEXT_PUBLIC_ASSETS_PREFIX 환경 변수 추가,1,0,unknown
ㅇㄷㅎ2,91,modify: favicon.ico 파일 추가 및 이미지 경로 수정,1,0,unknown
ㅇㄷㅎ2,90,modify: 아이콘 및 로고 이미지 경로 변경,1,0,unknown
ㅇㄷㅎ2,86,modify: 환경 변수 스크립트 경로 변경,1,0,unknown
ㅇㄷㅎ2,85,* modify: assetPrefix 설정 변경,1,0,unknown
ㅇㄷㅎ2,84,modify: ASSET_PREFIX 환경 변수 수정,1,0,unknown
ㅇㄷㅎ2,83,modify: assetPrefix 환경 변수 추가,1,0,unknown
ㅇㄷㅎ2,82,modify: assetPrefix 설정 변경,1,0,unknown
ㅇㄷㅎ2,59,modify: RootLayout에 Hotjar 스크립트 추가,1,1,unknown
ㅇㄷㅎ2,13,modify: fetch,1,0,unknown
ㅇㄷㅎ2,3,feat: sonarqube 연동,1,0,unknown
ㅎㅅㅇ,350,env(prd): pointmeter host 정정,1,0,unknown
ㅎㅅㅇ,304,Git Commit ID 를 NextJS Build ID 및 Sentry Release로 사용,1,0,unknown
ㅎㅅㅇ,284,사내 OTEL 기반 Observability 연동,5,1,unknown
ㅎㅅㅇ,282,채용정보+기업정보+알바몬 공고 병렬 호출 + 알바몬 공고 예외 처리,1,0,unknown
ㅎㅅㅇ,160,env: Update server urls,1,0,unknown
ㅎㅅㅇ,92,외부 CDN 사용: NextJS assetPrefix 를 구동 시점에 치환,1,0,unknown
ㅈㅎㅊ,434,update pm config url,1,0,unknown
ㅈㅎㅊ,433,update react 19.2.3,1,1,unknown
ㅈㅎㅊ,432,feat: update-version-15.5.9,1,1,unknown
ㅈㅎㅊ,431,보안 이슈 해결을 위해 Nextjs version 업데이트,1,0,unknown
ㅈㅎㅊ,424,Adding pm in middleware,2,1,unknown
ㅈㅎㅊ,422,새로운 디자인 업데이트 및 일부 사항 수정,5,0,unknown
